Clapeyron Database File
tc-PR parameters [csvtype = single,sep = ;]
species;Mw;Tc;Pc;acentricfactor;L;M;N;v_shift
1,3-dimethyladamantane~|~1,3-dimethyltricyclo[3.3.1.1(3,7)]decane;164.2872;708.0;3.0e6;0.29346;0.228387401973738;0.841440024871121;2.33011444021573;-1.89490134355433e-5
mxylene~|~m-xylene~|~1,3-dimethylbenzene;106.165;617.0;3.541e6;0.326485;0.418472604047361;0.829579234042918;1.62882671597319;4.13383687873971e-6
m-dinitrobenzene~|~1,3-dinitrobenzene;168.10696;808.0;3.85e6;0.667336;;;;
1,3-dioxane;88.10512;590.0;5.15e6;0.289094;1.20898733552087;0.985595811648995;0.632703298312617;-2.58041225128577e-6
1,3-dioxolan-2-one~|~ethylene carbonate;88.06206;806.0;6.77e6;0.442272;0.472141622945239;0.890715404801858;2.00263107043859;2.11396752172e-5
1,3-di-tert-butyl-glycerin;204.306;667.1;2.186e6;0.650241;0.555657421638157;0.820418373657723;2.03962845067808;-2.91098537843242e-5
1,3-propanediamine;74.1249;608.0;5.12e6;0.50627;1.38171857105636;0.999482215675168;0.629182039541652;-9.38407590585485e-6
1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol;76.09442;724.0;9.5e6;0.738488;1.47031346514679;0.999986491101118;0.820471323324252;6.67076567398117e-6
1,4-benzenediamine~|~p-phenylenediamine;108.14112;796.0;5.18e6;0.53864;0.239767113352734;0.820193584692701;3.0860098862211;8.96204440041293e-6
1,4-benzenedicarbacid-bis(2,3-di-pr-oh)ester;314.28792;882.0;2.92e6;1.79353;;;;
terephthaldehyde~|~1,4-benzenedicarboxaldehyde;134.13204;739.0;3.67e6;0.583202;0.351170457887566;0.800676598136855;2.49559537959368;3.16375665768875e-5
terephthalic acid~|~1,4-benzenedicarboxylicacid;166.13084;883.6;3.486e6;0.94695;0.572591421420226;0.840111895315984;2.71539850316489;7.74802588402608e-5
dimethyl terephthalate~|~dimethyl 1,4-benzenedicarboxylate~|~1,4-benzenedicarboxylicaciddimethylester;194.184;777.4;2.76e6;0.580691;0.406133928340382;0.849867998882557;2.55136836985893;3.07192432366134e-5
1,4-di-tert-butylbenzene~|~1,4-bis(1,1-dimethylethyl)benzene~|~1,4-bis(1,1-dimethylethyl)-benzene;190.32448;708.0;2.3e6;0.502331;0.265573557818185;0.82989776165363;2.88428866213228;-1.80849466010998e-5
p-diisopropylbenzene~|~1,4-diisopropylbenzene~|~1,4-bis(1-methylethyl)-benzene;162.27132;689.0;2.45e6;0.390023;1.84036051830307;0.999948657066886;0.4710685224746;7.82467891383896e-6
1,4-bis(2-hydroxyethyl)piperazine~|~n,n'-di(2-hydroxyethyl)piperazine;174.241;825.3;3.88e6;0.630318;1.18673963306969;0.88459967654985;1.0356138290087;-2.86595792401741e-5
1,4-butadiol~|~1,4-butanediol;90.121;667.0;4.88e6;1.17696;1.78654538462442;0.999997851125066;0.683455322601956;4.23277890417503e-6
1,4-cyclohexadiene;80.12772;569.0;4.73e6;0.20483;;;;
1,4-cyclohexanedicarboxylicaciddimethylester;200.23164;736.0;2.49e6;0.641202;0.783103750457263;0.839756224121112;1.38062983254281;2.09447086943439e-5
1,4-cyclohexanedimethanol;144.21144;724.0;3.53e6;1.18754;0.107629778956986;0.791795908116811;3.8492468560743;-7.69582308342324e-6
1,4-dibrombenzene~|~1,4-dibromobenzene;235.904;738.15;4.472e6;0.425659;0.551664136586727;0.913576836011637;1.76405971006362;-1.27570624564281e-5
p-dichlorobenzene~|~1,4-dichlorobenzene;147.00196;684.75;4.07e6;0.284638;0.559819222666566;0.81330380440437;1.18943595235535;5.12597062394956e-6
1,4-dichlorobutane;127.01232;641.0;3.61e6;0.326038;0.506151601088257;0.780323268418325;1.32163104763813;2.14325620550875e-5
1,4-dichloro-t-2-butene~|~1,4-dichloro-trans-2-butene;124.99644;646.0;3.78e6;0.328179;0.682174252703581;0.819899307835437;1.10918643154113;2.02654970197731e-5
p-diethylbenzene~|~1,4-diethylbenzene;134.21816;657.9;2.803e6;0.402791;1.28710246548064;0.982425942449159;0.710407645019743;9.98224438523084e-6
pxylene~|~p-xylene~|~1,4-dimethylbenzene;106.165;616.2;3.511e6;0.321839;0.224903854129232;0.849336160534524;2.55991194877448;4.28702841117086e-6
p-dinitrobenzene~|~1,4-dinitrobenzene;168.10696;803.0;3.85e6;0.661833;;;;
1,4-hexadiene;82.1436;510.0;3.35e6;0.279951;1.21793185199081;0.999924624154932;0.610896227972474;1.860574519933e-6
1,5,9-cyclododecatriene;162.27132;745.0;2.99e6;0.403066;0.828520988805196;0.983562767931176;1.18191915669397;-1.50159560565585e-5
1,5-cyclooctadiene;108.18088;645.0;3.9e6;0.285813;1.10454704470371;0.904913121341855;0.686302388501276;-1.11881243335068e-5
1,5-dichloropentane~|~1,5-dichloro-pentane;141.0389;668.0;3.19e6;0.376584;0.96754903756368;0.82995132720732;0.89246937063586;2.48671198000829e-5
1,5-hexadiene;82.1436;508.0;3.35e6;0.225872;1.03598587102278;0.999998019183948;0.668705874922767;2.67624101462232e-6
1,5-pentanediamine~|~1,5-diaminopentane;102.178;642.0;3.735e6;0.587445;0.596924913268514;0.891486367728795;1.99393774706837;-3.47676046205586e-6
1,5-pentanediol;104.14758;673.0;4.15e6;1.22163;;;;
1,6-hexanediamine~|~hexamethylenediamine;116.20464;660.0;3.29e6;0.635051;0.651829321046335;0.80219515278737;1.39378074498415;-6.79079418521413e-6
1,6-hexanediol;118.17416;683.0;3.61e6;1.21622;;;;
1,6-hexanediol-diacrylate~|~1,6-hexanediol diacrylate;226.269;765.0;1.93e6;0.870512;0.637496567877145;0.858935866682556;2.41211376248721;3.10292156815384e-5
1,9-decadiene;138.24992;606.8;2.267e6;0.511;0.840102216748515;0.874484622235955;1.26448293180019;7.89546131678795e-6
1a,3a,5b-trimethylcyclohexane;126.23922;602.2;2.84e6;0.367112;;;;
1-amino-2-propanol;75.10966;614.0;5.67e6;0.786956;0.728426198883557;0.889015128636955;2.0219823603419;-3.97867740941889e-6
p-bromotoluene~|~4-bromotoluene~|~1-bromo-4-methylbenzene;171.03448;699.0;4.37e6;0.317933;1.03477878994929;0.999998713675298;0.796152288726921;-1.45902918444637e-5
1-bromobutane;137.018;570.4;4.041e6;0.31131;0.274727998997082;0.865044562655395;2.32461819717669;-3.48474186641345e-6
1-bromododecane;249.231;727.9;1.837e6;0.682299;0.688349347306011;0.81942294456843;1.7682508754289;2.23499714799299e-5
1-bromoheptane;179.098;646.1;2.897e6;0.452722;0.438992256739618;0.877929332573405;2.15459762264007;-5.59616990929651e-6
1-bromonaphthalene;207.06658;824.0;3.7e6;0.369249;1.19264633926039;0.994792786742745;0.740681854051338;1.08586817398207e-5
1-bromopropane;122.99168;535.5;4.578e6;0.281058;0.251812918260112;0.866551754682262;2.3037497616585;-4.31697363299051e-7
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol;74.1216;563.1;4.414e6;0.58828;1.38509246067698;0.999998828726499;0.853771556853811;1.58248495245139e-6
butene~|~1-butene;56.10632;419.5;4.02e6;0.184495;0.16899993665195;0.86179312569543;2.37034061927864;-3.50708587348535e-6
1-butoxy-2-propanol~|~propylene glycol n-butyl ether;132.201;624.9;2.739e6;0.500796;1.4087913998451;0.999982429453341;0.742424618027115;1.26298938252236e-5
1-butylamine~|~n-butylamine~|~1-butanamine;73.13684;531.9;4.2e6;0.329168;0.176587615565958;0.816424836678473;2.56446835931663;-1.45128892400067e-6
r142b~|~1-chloro-1,1-difluoroethane;100.49503;410.29;4.041e6;0.230672;0.362807740777041;0.827813408108239;1.49017304079839;1.10166136653305e-7
r124~|~1-chloro-1,2,2,2-tetrafluoroethane~|~2-chloro-1,1,1,2-tetrafluoroethane;136.4759528;395.65;3.66e6;0.287749;0.213254546075672;0.845713738420287;2.43256142937599;-3.08970953049883e-6
1-chloro-2,4-dinitrobenzene;202.55202;813.77;3.49e6;0.731936;0.584969666092864;0.814560838385442;2.11509814639596;2.77602817074879e-5
o-chlorotoluene~|~2-chlorotoluene~|~1-chloro-2-methylbenzene;126.58348;656.0;3.91e6;0.304438;0.432002478163024;0.829265529058439;1.5341507247945;4.94086360351411e-6
isobutyl chloride~|~1-chloro-2-methylpropane~|~1-chloro-2-methyl-propane;92.56726;528.0;3.9e6;0.241576;0.272079196803922;0.810750890884664;1.73688704887696;2.0817112426391e-6
4-chloro-3-nitrobenzotrifluoride~|~1-chloro-2-nitro-4-(trifluoromethyl)-benzene;225.5524296;686.0;2.74e6;0.603776;0.375306226341775;0.840181346202301;2.7141735180554;2.18405787078683e-5
o-chloronitrobenzene~|~1-chloro-2-nitrobenzene;157.55446;757.0;3.98e6;0.486408;0.313772951635006;0.844127884003782;2.64595460060456;1.23519381605164e-5
1-chloro-2-propanol;94.5398;581.5;4.994e6;0.595021;;;;
m-chloronitrobenzene~|~1-chloro-3-nitrobenzene;157.55446;742.0;3.98e6;0.491903;0.323705746073604;0.845445339012341;2.6237729873644;1.40165275818966e-5
p-chlorobenzotrifluoride~|~1-chloro-4-(trifluoromethyl)benzene~|~1-chloro-4-(trifluoromethyl)-benzene;180.5548696;601.0;3.01e6;0.371499;1.19301675472935;0.999998443663791;0.743104709066712;1.35723902750068e-5
p-chlorotoluene~|~4-chlorotoluene~|~1-chloro-4-methylbenzene;126.58348;660.0;3.91e6;0.312257;0.184773874676731;0.841804668984895;2.68578520113127;2.71018395775857e-6
p-chloronitrobenzene~|~1-chloro-4-nitrobenzene;157.55446;751.0;3.98e6;0.487401;1.29534762281422;0.999993607819175;0.800440948121381;1.80487368213424e-5
1-chlorobutane~|~n-butyl chloride;92.5673;539.2;3.721e6;0.247241;0.752414436274624;0.846323978302559;0.902963690527225;8.46132159811747e-6
1-chloronaphthalene;162.61558;785.0;3.4e6;0.382726;0.225774253344735;0.840010799093267;2.71718319970761;2.07693428887508e-5
1-chloropentane;106.59384;571.2;3.352e6;0.295231;0.425677008379905;0.833288502575066;1.54244238869681;7.97175613248182e-6
propyl chloride~|~1-chloropropane;78.54068;503.15;4.425e6;0.215047;0.275276995953313;0.81644959159455;1.66794549056142;3.14590335759899e-6
1-cis-2-trans-3-trimethylcyclopentane;112.213;579.82;2.8979e6;0.279986;1.13696600932619;0.999961442692926;0.672934741908479;5.82040236067456e-6
1-decanamine~|~n-decylamine;157.29632;663.0;2.18e6;0.66637;0.319612061756533;0.821556905298422;3.07704776724528;1.03405903891116e-5
1-decanethiol~|~decyl mercaptan~|~n-decyl mercaptan;174.34668;696.0;2.13e6;0.587421;0.346633284250109;0.836280891631761;2.7843376790537;2.20648045398325e-5
1-decanol~|~decan-1-ol;158.28108;688.0;2.308e6;0.606986;2.43051033982767;0.999984222493724;0.458433977100738;1.36730560432716e-5
1-decene;140.2658;616.6;2.223e6;0.480456;0.332726088095182;0.824629487769214;2.40214547857383;6.30277438127285e-6
1-decyne;138.24992;619.85;2.37e6;0.51783;0.254634379762133;0.826681389519244;2.96979340323662;1.5137743012599e-6
1-docosanol;326.6;824.4;1.035e6;0.897542;0.0743324448060969;0.765240532748313;4.86728969497607;0.000126566499027182
1-docosene;308.585;791.6;1.121e6;0.948067;;;;
1-dodecanamine~|~n-dodecylamine;185.34948;696.0;1.88e6;0.763782;0.394487078081812;0.824712310453199;3.01028086690966;1.44314945453415e-5
1-dodecanethiol;202.39984;724.0;1.84e6;0.666333;;;;
1-dodecene;168.31896;657.1;1.888e6;0.561971;0.471295581697721;0.805524494193836;2.02824973491978;1.78443918489329e-5
1-eicosanol;298.54688;807.7;1.154e6;0.878895;0.247293781242822;0.77409120572648;3.69580717374168;8.8363226327139e-5
1-eicosene;280.5316;771.0;1.22e6;0.880365;0.433795297681202;0.811518141917047;3.0297236756141;4.43190011719027e-5
4-isobutylstyrene~|~1-ethenyl-4-(2-methylpropyl)-benzene;160.25544;735.0;2.38e6;0.463134;0.550283463099009;0.815975211050115;1.6157742822077;3.22988540045682e-5
ethyl isobutyl ether~|~1-ethoxy-2-methylpropane;102.17476;519.2;3.041e6;0.355179;1.16892052302026;0.999968544728199;0.742053383642774;-8.90883717640684e-6
1-ethoxy-2-propanol;104.14758;560.4;3.748e6;0.758144;0.635155682576804;0.872634590344707;2.22223343966675;-1.3442540790481e-5
1-ethoxy-2-propanol-acetate~|~propylene glycol ethyl ether acetate;146.18426;613.0;2.76e6;0.542485;0.783092263193456;0.941731201315645;1.5130941778362;1.166350563803e-6
1-ethoxybutane~|~butyl ethyl ether~|~n-butyl ethyl ether;102.17476;531.0;2.99e6;0.385408;0.914295608350509;0.825658931246943;0.948854508378813;-1.93867612217374e-6
1-ethoxy-hexane~|~ethylhexyl ether;130.22792;583.0;2.46e6;0.494378;0.421009032682521;0.80010693451287;1.98778260069774;1.57301847638117e-6
1-ethyl-1-methylcyclopentane~|~1-methyl-1-ethylcyclopentane;112.21264;582.0;3.02e6;0.329811;0.20689255657204;0.844719861303;2.63595188340872;-2.23314667916028e-6
3-ethyl-o-xylene~|~1-ethyl-2,3-dimethylbenzene;134.21816;680.0;2.88e6;0.362112;1.35514256876732;0.999998107571267;0.634841345450886;1.64909128619281e-5
1-ethyl-2,4,5-trimethylbenzene~|~1,2,4-trimethyl-5-ethylbenzene;148.24474;687.3;2.678e6;0.4638;0.584934632732031;0.851540738994227;1.62136626094369;1.0071208517032e-5
4-ethyl-m-xylene~|~1-ethyl-2,4-dimethylbenzene;134.21816;665.0;2.88e6;0.413957;0.360006817734726;0.819185934159786;2.04066190004301;8.32539078920794e-6
1-ethyl-2-isopropylbenzene;148.24474;666.0;2.67e6;0.417634;0.530326417831913;0.82248807001632;1.56931672220528;7.54519703915985e-6
5-ethyl-m-xylene~|~1-ethyl-3,5-dimethylbenzene;134.21816;655.0;2.75e6;0.416938;0.28295369178426;0.832121030719681;2.46633762735116;1.35621657726964e-5
p-ethyltoluene~|~1-ethyl-4-methylbenzene;120.19158;640.2;3.23e6;0.366571;0.620760989651485;0.844602081319362;1.30303289918522;-2.5782719428528e-6
1-ethylcyclohexene;110.197;614.9;3.305e6;0.292215;0.564329932348753;0.814485960963201;1.20808183267138;2.36752082210477e-6
1-ethylnaphthalene;156.22368;776.0;3.32e6;0.407332;0.454291149869724;0.819594040501321;1.722517472135;5.97668206992713e-6
1-ethyltetralin;160.255;733.0;2.752e6;0.429229;1.22621169511819;0.99730692847145;0.786486887626919;1.575428031305e-5
1-heptadecanol;256.46714;779.2;1.377e6;0.812318;0.232438903345152;0.79271253799702;3.82075800516474;4.90036480737159e-5
1-heptadecene;238.45186;736.0;1.41e6;0.750312;0.406553129134707;0.811507405303505;2.80710971549935;3.40714119454351e-5
1-heptanamine~|~n-heptylamine;115.21658;607.0;2.85e6;0.507715;0.225074647724312;0.82262259029922;3.05423238809756;3.66944885102302e-6
1-heptanethiol~|~heptyl mercaptan~|~n-heptyl mercaptan;132.26694;645.0;2.77e6;0.422568;0.2622717982021;0.841417457964654;2.69251444224295;8.69266241716718e-6
1-heptanol~|~heptan-1-ol;116.20134;632.3;3.085e6;0.562105;1.78290755661502;0.999998380556963;0.617496248534921;-4.37783481853909e-6
1-heptene;98.18606;537.4;2.92e6;0.343194;0.564989252117577;0.842328904392983;1.35285867313976;-1.50579481715496e-6
1-heptyne;96.17018;547.0;3.21e6;0.377799;0.288982897062028;0.855428204495668;2.4645876169535;-5.65367186860447e-6
1-hexacosene;364.691;827.3;964200.0;1.07571;;;;
1-hexadecanol;242.44056;768.6;1.468e6;0.778775;0.228612253039322;0.794730235707766;3.75929595789462;4.93368705480953e-5
1-hexadecene;224.42528;722.0;1.48e6;0.724224;0.41848743600603;0.809463011954637;2.66470041847387;3.23280515293884e-5
1-hexanethiol~|~hexyl mercaptan~|~n-hexyl mercaptan;118.24036;623.0;3.08e6;0.368101;0.376485632120246;0.825685894266876;1.8683572291075;6.77589773823402e-6
1-hexanol~|~hexan-1-ol;102.17476;611.3;3.446e6;0.558598;1.58033712230343;0.999998577469783;0.702972765153879;3.69614682690337e-6
hexene~|~1-hexene~|~hex-1-ene;84.15948;504.0;3.21e6;0.285121;1.07671936521695;0.999997532382677;0.725800632561649;-2.19293772939073e-6
1-hexyl-1,2,3,4-tetrahydronaphthalene;216.36176;779.0;1.89e6;0.588792;0.640908612281181;0.804382553228413;1.65860400761545;4.01949217663251e-5
indene~|~1h-indene;116.15982;687.0;3.82e6;0.333766;0.245243547542888;0.853401008064803;2.49570107832193;9.38286917359985e-6
acetol~|~1-hydroxy-2-propanone;74.07854;596.0;5.74e6;0.773579;;;;
1-iodobutane;184.019;614.7;3.686e6;0.279059;;;;
1-iodohexane~|~1-iodo-hexane;212.072;662.3;2.963e6;0.373765;;;;
1-iodopropane~|~n-propyl iodide;169.99215;586.3;4.152e6;0.22297;0.940692255922636;0.999996271044299;0.743772196303502;1.15647274727891e-5
1-isopropoxy-2-propanol;118.17416;562.0;3.36e6;0.768068;;;;
1-methoxy-2-acetoxypropane~|~1-methoxy-2-propyl acetate~|~propylene glycol monomethyl ether acetate;132.15768;597.9;3.009e6;0.480735;1.34204485344669;0.999998660118432;0.760599305571569;5.81498347971248e-6
o-nitroanisole~|~1-methoxy-2-nitrobenzene;153.13538;782.0;3.76e6;0.561335;0.770011405760961;0.845766741166407;1.43213748139558;1.60952656481578e-5
1-methoxy-2-propanamine;89.13624;548.0;4.09e6;0.422685;0.271934821379505;0.810643896906753;2.39098191704561;-1.02854880761072e-5
1-methoxy2-propanol~|~1-methoxy-2-propanol~|~propylene glycol monomethyl ether;90.121;579.8;4.113e6;0.442703;1.201821364221;0.999998761092266;0.825650802645163;5.94274329716628e-6
methoxyacetone~|~1-methoxy-2-propanone;88.1051;584.1;4.213e6;0.380494;0.934102936257928;0.997206735449298;0.998942614054694;1.02641897553867e-5
anethole~|~1-methoxy-4-(1-propenyl)-benzene;148.20168;723.0;2.9e6;0.484633;0.538712356368377;0.820107955324955;1.70524082198624;2.27429497951037e-5
1-methoxy-pentane~|~methyl pentyl ether~|~methyl-n-pentyl ether~|~methyl n-pentyl ether;102.17476;546.49;3.042e6;0.344201;0.241295192089857;0.816345272478431;2.28308538074853;1.79049685123573e-7
2,4-dinitrotoluene~|~1-methyl-2,4-dinitrobenzene;182.13354;814.0;3.4e6;0.712571;;;;
o-ethyltoluene~|~1-methyl-2-ethylbenzene~|~1-ethyl-2-methylbenzene;120.19158;650.0;3.29e6;0.335303;1.24220289202577;0.999978782461619;0.666388279829462;4.37514962984889e-6
o-cymene~|~1-methyl-2-isopropylbenzene~|~1-isopropyl-2-methylbenzene;134.21816;657.0;2.9e6;0.366224;1.12664848708146;0.999998677866685;0.785358547062323;8.22329760991931e-6
1-methyl-2-propylbenzene~|~1-methyl-2-n-propylbenzene;134.21816;662.0;2.94e6;0.407014;0.262881156007766;0.844676154828375;2.6366883920893;3.12333683303018e-6
m-cymene~|~.beta.-cymene~|~1-methyl-3-(1-methylethyl)-benzene;134.21816;649.0;2.81e6;0.378022;1.06210019893632;0.93218684120353;0.839725291663336;9.64098287424474e-6
1-methyl-3-(methylethoxy)benzene;150.21756;670.0;2.84e6;0.44543;0.233046298567965;0.831668103000072;2.87107881710927;8.40603283760941e-7
1-methyl-3-propylbenzene~|~1-methyl-3-propyl-benzene~|~1-methyl-3-n-propylbenzene;134.21816;654.0;2.81e6;0.412785;0.2741139793163;0.836870886956252;2.54066833760608;3.89785022635425e-6
beta-terpineol~|~1-methyl-4-(1-methylethenyl)-cyclohexanol;154.24932;665.2;3.012e6;0.687199;0.509740640337826;0.80682728182912;2.21733706547901;-2.43390399396379e-5
alpha-terpinene~|~1-methyl-4-(1-methylethyl)-1,3-cyclohexadiene;136.23404;649.0;2.8e6;0.372078;0.436418516874096;0.808360409921395;1.64572291280627;6.54603043417424e-6
gamma-terpinene~|~1-methyl-4-(1-methylethyl)-1,4-cyclohexadiene;136.23404;661.0;2.8e6;0.376166;0.778296385228602;0.830234752426444;1.08332706002798;2.5018669856642e-6
p-cymene~|~p-isopropyltoluene~|~1-methyl-4-isopropylbenzene~|~1-(1-methylethyl)-4-methylbenzene;134.21816;652.0;2.8e6;0.373778;0.544070477050923;0.833733528645949;1.46157901035035;8.97720936782053e-6
p-nitrotoluene~|~1-methyl-4-nitrobenzene~|~1-methyl-4-nitro-benzene;137.13598;743.0;3.207e6;0.425222;0.485251241583019;0.893971608747278;1.9662513260661;4.93320609215963e-5
1-methyl-4-propylbenzene~|~1-methyl-4-n-propylbenzene;134.21816;656.0;2.81e6;0.413441;0.257883634129981;0.842049507769706;2.68154372618716;5.55501216942388e-7
1-methyl-4-vinylcyclohexene;122.20746;626.0;3.12e6;0.344497;0.865594057036827;0.924513117589817;0.993999888008307;1.42865491555821e-6
1-methylcyclohexanol;114.18546;686.0;4.0e6;0.221299;;;;
methylcyclopentene~|~1-methylcyclopentene;82.1436;542.0;4.13e6;0.23179;1.17835686291313;0.999998278947322;0.583441796317691;-4.47271231415145e-6
1-methylindene;130.1864;703.0;3.46e6;0.334861;0.358606075249626;0.806978229792874;1.75543213816917;9.55844069830703e-6
1-methylnaphthalene;142.1971;772.0;3.6e6;0.341609;0.789671226220176;0.849604310850035;1.02341520190158;9.33969105252108e-6
n-methylpyrrolidine~|~1-methyl-pyrrolidine;85.14754;550.0;4.2e6;0.225755;1.02309295519519;0.980919911096556;0.674255421695441;-6.50675014765167e-6
1-methyltetralin~|~1-methyl-tetralin;146.229;719.3;3.057e6;0.383559;1.2269421374658;0.999957461784335;0.735291722706994;1.14130935733003e-5
1-butylnaphthalene~|~1-n-butylnaphthalene;184.27684;792.0;2.68e6;0.495136;0.778250858031854;0.842844757529844;1.29779848728854;8.1728648147274e-6
1-decyl naphthalene~|~1-n-decylnaphthalene;268.436;844.0;1.523e6;0.745568;0.734447384518184;0.829016744259985;1.80135874068414;8.49134379158624e-5
1-hexyl naphthalene~|~1-n-hexylnaphthalene;212.33;813.0;2.25e6;0.587382;0.646326595769122;0.81164347445759;1.6575068300459;9.81935930147272e-6
3-nitrobenzotrifluoride~|~1-nitro-3-(trifluoromethyl)-benzene;191.1073696;667.0;2.8e6;0.536409;0.326031113203806;0.838859545065061;2.73763701961666;3.43509359253428e-5
1-nitrobutane;103.11976;623.0;3.76e6;0.454584;0.309766965163375;0.84858166425549;2.57210770737488;1.24013974617607e-5
1-nitropropane;89.09318;605.0;4.35e6;0.412773;0.339825387206051;0.863021417996644;2.3530690172742;1.31061666944511e-5
1-n-nonylnaphthalene;254.41;835.1;1.643e6;0.72156;0.656036822442969;0.824997937405614;1.93153417715439;6.94651207523982e-5
1-nonadecanol;284.5203;798.8;1.22e6;0.858243;0.328777647689613;0.805198744995249;3.46559649303231;7.26690735271411e-5
1-nonadecene;266.50502;760.0;1.28e6;0.832458;0.421653908145777;0.812108603623089;2.96544175443081;4.01628859194242e-5
1-nonanamine~|~n-nonylamine~|~1-aminononane;143.26974;648.0;2.36e6;0.617062;0.297636859730076;0.823147670620082;3.04309154854391;5.31405121057548e-6
1-nonanethiol~|~nonyl mercaptan~|~n-nonyl mercaptan;160.3201;681.0;2.31e6;0.52604;0.290012678350329;0.832488591088636;2.85533905974061;1.35902460449889e-5
